Número do processo,Turma,Seção,Data da sessão,Data da publicação,Número da decisão,Decisão,Nome do relator,CNPJ,Razao Social,Nat. Jur.,Qual. Resp.,Capital,Porte,situação cadastral,data início atividade,cnae principal,bairro,cep,uf,municipio,CNAE fiscal - descricao,Classificação,nj_2,nj_3,qr_5,qr_10,qr_12,qr_13,qr_16,qr_17,qr_28,qr_49,qr_50,qr_64,qr_65,"cn_ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL","cn_AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS",cn_ALIMENTAÇÃO,cn_ALOJAMENTO,cn_ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS,cn_ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"cn_ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","cn_ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","cn_ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA",cn_ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,cn_ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,cn_ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO,cn_ATIVIDADES DE RÁDIO E DE TELEVISÃO,cn_ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL,cn_ATIVIDADES DE SERVIÇOS FINANCEIROS,"cn_ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO",cn_ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO,cn_ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,cn_ATIVIDADES IMOBILIÁRIAS,"cn_ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",cn_ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,"cn_CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA","cn_COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",cn_COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,"cn_COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",cn_COMÉRCIO VAREJISTA,cn_CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,cn_CONSTRUÇÃO DE EDIFÍCIOS,cn_EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO,cn_EDUCAÇÃO,"cn_ELETRICIDADE, GÁS E OUTRAS UTILIDADES",cn_ERRO,cn_ESGOTO E ATIVIDADES RELACIONADAS,cn_FABRICAÇÃO DE BEBIDAS,"cn_FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","cn_FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS","cn_FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",cn_FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"cn_FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS",cn_FABRICAÇÃO DE MÓVEIS,"cn_FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",cn_FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS,cn_FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO,cn_FABRICAÇÃO DE PRODUTOS DE MADEIRA,"cn_FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",cn_FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,cn_FABRICAÇÃO DE PRODUTOS DIVERSOS,cn_FABRICAÇÃO DE PRODUTOS DO FUMO,cn_FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS,cn_FABRICAÇÃO DE PRODUTOS QUÍMICOS,cn_FABRICAÇÃO DE PRODUTOS TÊXTEIS,"cn_FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS",cn_IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES,"cn_MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",cn_METALURGIA,cn_OBRAS DE INFRA-ESTRUTURA,cn_ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,cn_OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,"cn_OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",cn_PESQUISA E DESENVOLVIMENTO CIENTÍFICO,"cn_PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS",cn_PUBLICIDADE E PESQUISA DE MERCADO,cn_REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,"cn_SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE","cn_SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA",cn_SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,cn_SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,"cn_SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",cn_SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,cn_SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS,cn_TELECOMUNICAÇÕES,cn_TRANSPORTE AQUAVIÁRIO,cn_TRANSPORTE AÉREO,cn_TRANSPORTE TERRESTRE,cl_negado,cl_parcial,cl_provido,pt_1.0,pt_3.0,pt_5.0
10920.000153/00-10,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,21/11/2018,10/01/2019,1402-003.588,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do Colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário. (assinado digitalmente) Paulo Mateus Ciccone - Presidente. (assinado digitalmente) Leonardo Luis Pagano Gonçalves - Relator. Participaram da sessão de julgamento os conselheiros: Marco Rogerio Borges, Caio Cesar Nader Quintella, Edeli Pereira Bessa, Leonardo Luis Pagano Goncalves, Evandro Correa Dias, Junia Roberta Gouveia Sampaio, Paulo Mateus Ciccone (Presidente). Participou do julgamento o Conselheiro Breno do Carmo Moreira Vieira (Suplente Convocado). Ausente momentaneamente o Conselheiro Lucas Bevilacqua Cabianca Vieira.",LEONARDO LUIS PAGANO GONCALVES,80.495.856/0001-14,RPS FOTOGRAFIAS LTDA,2062.0,49.0,"0,00",1.0,2.0,19880308.0,7420003.0,SAGUACU,89205000.0,SC,8179.0,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",negado,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10835.002980/2004-58,Primeira Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,11/06/2019,09/07/2019,1301-003.944,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do Colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário. (assinado digitalmente) Fernando Brasil de Oliveira Pinto - Presidente. (assinado digitalmente) Nelso Kichel- Relator. Participaram da sessão de julgamento os Conselheiros: Roberto Silva Júnior, José Eduardo Dornelas Souza, Nelso Kichel, Carlos Augusto Daniel Neto, Giovana Pereira de Paiva Leite, Amélia Wakako Morishita Yamamoto, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).",NELSO KICHEL,51.397.909/0001-66,SAINT MORITZ - ADMINISTRADORA DE BENS - EIRELI,2305.0,65.0,"213750,00",5.0,2.0,19831014.0,6462000.0,VILA DUBUS,19020450.0,SP,6929.0,ATIVIDADES DE SERVIÇOS FINANCEIROS,negado,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10865.908521/2009-37,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,21/02/2019,21/05/2019,1402-003.759,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, , por unanimidade de votos, dar provimento parcial ao recurso voluntário com retorno à DRF para análise do direito creditório como saldo negativo. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo nº 10865.901941/2009-92, paradigma ao qual o presente processo foi vinculado. (Assinado digitalmente) Edeli Pereira Bessa - Presidente e Relatora Participaram da sessão de julgamento os conselheiros: Marco Rogerio Borges, Leonardo Luis Pagano Goncalves, Paulo Mateus Ciccone, Lucas Bevilacqua Cabianca Vieira, Evandro Correa Dias, Junia Roberta Gouveia Sampaio, Eduardo Morgado Rodrigues e Edeli Pereira Bessa (Presidente), a fim de ser realizada a presente Sessão Ordinária. Ausente o conselheiro Caio Cesar Nader Quintella.",EDELI PEREIRA BESSA,48.172.464/0001-01,CERAMICA VILLAGRES LTDA,2062.0,49.0,"1000000,00",5.0,2.0,19930415.0,2342701.0,JD PQ INDUSTRIAL,13510000.0,SP,7035.0,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS,parcial,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16327.720857/2016-72,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,20/03/2019,08/04/2019,1402-003.821,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, conhecer parcialmente do recurso voluntário e negar-lhe provimento. (Assinado digitalmente) Edeli Pereira Bessa - Presidente. (Assinado digitalmente) Junia Roberta Gouveia Sampaio- Relatora. Participaram da sessão de julgamento os conselheiros: Marco Rogerio Borges, Caio Cesar Nader Quintella, Leonardo Luis Pagano Goncalves, Evandro Correa Dias, Lucas Bevilacqua Cabianca Vieira, Junia Roberta Gouveia Sampaio, Paulo Mateus Ciccone e Edeli Pereira Bessa (Presidente)",JUNIA ROBERTA GOUVEIA SAMPAIO,07.173.168/0001-48,STITES ADMINISTRACAO DE FUNDOS EIRELI,2305.0,65.0,"120000,00",5.0,2.0,20050106.0,6630400.0,SAO CRISTOVAO,41500300.0,BA,3849.0,"ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE",parcial,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
19515.003540/2005-96,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,22/01/2019,01/03/2019,1402-003.699,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso de ofício e determinar que a DRJ prossiga na análise do mérito do pedido. (assinado digitalmente) Edeli Pereira Bessa - Presidente. (assinado digitalmente) Lucas Bevilacqua Cabianca Vieira - Relator. Participaram da sessão de julgamento os conselheiros: Marco Rogério Borges, Caio Cesar Nader Quintella, Evandro Correa Dias, Leonardo Luis Pagano Gonçalves, Sérgio Abelson (suplente convocado), Lucas Bevilacqua Cabianca Vieira, Junia Roberta Gouveia Sampaio e Edeli Pereira Bessa (Presidente). Ausente o conselheiro Paulo Mateus Ciccone substituído pelo Conselheiro Sérgio Abelson.",LUCAS BEVILACQUA CABIANCA VIEIRA,02.998.301/0001-81,RIO PARANAPANEMA ENERGIA S.A.,2046.0,10.0,"839137503,80",5.0,2.0,19990222.0,3511501.0,VILA OLIMPIA,4551060.0,SP,7107.0,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",provido,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10880.910159/2009-76,Primeira Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,19/03/2019,21/05/2019,1401-003.238,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso para reconhecer o direito creditório e homologar a compensação no limite do crédito reconhecido. O julgamento deste processo segue a sistemática dos recursos repetitivos. Portanto, aplica-se o decidido no julgamento do processo nº10880.687793/2009-08, paradigma ao qual o presente processo foi vinculado. (assinado digitalmente) Luiz Augusto de Souza Gonçalves - Presidente e Relator Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves (Presidente), Eduardo Morgado Rodrigues, Luciana Yoshihara Arcângelo Zanin, Daniel Ribeiro Silva, Abel Nunes de Oliveira Neto, Letícia Domingues Costa Braga, Cláudio de Andrade Camerano e Carlos André Soares Nogueira.",LUIZ AUGUSTO DE SOUZA GONCALVES,57.146.607/0001-00,IMPLAMED-IMPLANTES ESPECIALIZADOS COM IMPOR E EXPOR LTD,2062.0,5.0,"1000000,00",5.0,2.0,19870226.0,4645101.0,ITAIM BIBI,4530001.0,SP,7107.0,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",provido,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10850.900096/2017-15,Primeira Turma Ordinária da Segunda Câmara da Primeira Seção,Primeira Seção de Julgamento,15/05/2019,18/06/2019,1201-002.940,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado em negar provimento ao recurso, por unanimidade. (assinado digitalmente) Lizandro Rodrigues de Sousa - Presidente. (assinado digitalmente) Alexandre Evaristo Pinto - Relator. Participaram da sessão de julgamento os conselheiros: Neudson Cavalcante Albuquerque, Luis Henrique Marotti Toselli, Allan Marcel Warwar Teixeira, Gisele Barra Bossa, Efigênio de Freitas Junior, Alexandre Evaristo Pinto, Bárbara Santos Guedes (Suplente convocada) e Lizandro Rodrigues de Sousa (Presidente).",ALEXANDRE EVARISTO PINTO,09.373.974/0001-95,ASF-LA PARTICIPACOES EIRELI,2305.0,65.0,"10757833,00",5.0,2.0,20080214.0,6462000.0,CENTRO,15801290.0,SP,6323.0,ATIVIDADES DE SERVIÇOS FINANCEIROS,negado,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10880.659726/2011-18,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,16/07/2019,15/08/2019,1402-003.964,"Vistos, relatados e discutidos os presentes autos, acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso voluntário (Assinado digitalmente) Paulo Mateus Ciccone - Presidente. (Assinado digitalmente) Junia Roberta Gouveia Sampaio- Relatora. Participaram da sessão de julgamento os conselheiros: Marco Rogério Borges, Caio Cesar Nader Quintella, Evandro Correa Dias, Leonardo Luís Pagano Gonçalves, Murillo Lo Visco, Junia Roberta Gouveia Sampaio, José Roberto Adelino da Silva (suplente convocado) e Paulo Mateus Ciccone (Presidente)",JUNIA ROBERTA GOUVEIA SAMPAIO,08.318.365/0001-70,PROJETOS ESPECIAIS E INVESTIMENTOS LTDA,2062.0,5.0,"15874264,00",5.0,2.0,20060921.0,4662100.0,VILA SANTANA,8613900.0,SP,7151.0,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",provido,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10865.900010/2011-91,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,15/08/2019,23/09/2019,1302-003.893,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao recurso voluntário. Votaram pelas conclusões do relator os conselheiros Paulo Henrique Silva Figueiredo, Rogério Aparecido Gil e Luiz Tadeu Matosinho Machado. O conselheiro Paulo Henrique Silva Figueiredo solicitou a apresentação de declaração de voto. (documento assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente (documento assinado digitalmente) Ricardo Marozzi Gregorio - Relator Participaram do presente julgamento os Conselheiros: Paulo Henrique Silva Figueiredo, Gustavo Guimarães da Fonseca, Ricardo Marozzi Gregorio, Rogério Aparecido Gil, Maria Lúcia Miceli, Flávio Machado Vilhena Dias, Breno do Carmo Moreira Vieira e Luiz Tadeu Matosinho Machado (Presidente).",RICARDO MAROZZI GREGORIO,45.987.062/0001-77,SOUFER INDUSTRIAL LTDA.,2062.0,5.0,"300000000,00",5.0,2.0,19660726.0,2599399.0,DISTRITO INDUSTRIAL,13877780.0,SP,7083.0,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS",provido,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10935.900017/2008-37,Terceira Turma Extraordinária da Primeira Seção,Primeira Seção de Julgamento,11/07/2019,01/08/2019,1003-000.845,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso, nos termos do relatorio e votos que integram o presente julgado. (assinado digitalmente) Cármen Ferreira Saraiva - Presidente. (assinado digitalmente) Wilson Kazumi Nakayama - Relator. Participaram da sessão de julgamento os conselheiros: Barbara Santos Guedes, Mauritânia Elvira de Sousa Mendonça, Wilson Kazumi Nakayama e Carmen Ferreira Saraiva( (Presidente)",WILSON KAZUMI NAKAYAMA,02.362.809/0001-99,SANDY REPRESENTACOES COMERCIAIS LTDA,2062.0,49.0,"0,00",3.0,2.0,19980206.0,4616800.0,VILA TOLENTINO,85802190.0,PR,7493.0,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",negado,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
13839.002539/2008-58,Primeira Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,15/08/2019,31/10/2019,1401-003.698,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, afastar a preliminar de prescrição intercorrente e no mérito, negar provimento ao recurso voluntário. (assinado digitalmente) Luiz Augusto de Souza Gonçalves - Presidente. (assinado digitalmente) Luciana Yoshihara Arcangelo Zanin- Relatora. Participaram da sessão de julgamento os conselheiros: Abel Nunes de Oliveira Neto, Daniel Ribeiro Silva, Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Carlos André Soares Nogueira, Leticia Domingues Costa Braga, Eduardo Morgado Rodrigues e Luiz Augusto de Souza Gonçalves (Presidente).",LUCIANA YOSHIHARA ARCANGELO ZANIN,00.169.372/0001-46,PAES & GREGORI LTDA,2062.0,49.0,"57925000,00",5.0,2.0,19940824.0,4110700.0,JARDIM PRIMAVERA,13209720.0,SP,6619.0,CONSTRUÇÃO DE EDIFÍCIOS,negado,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13896.720386/2017-31,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,24/01/2019,08/02/2019,1302-003.373,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por maioria de votos, em dar provimento parcial ao recurso voluntário, nos termos do relatório e voto do relator, vencido o conselheiro Paulo Henrique Silva Figueiredo. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente (assinado digitalmente) Rogério Aparecido Gil - Relator Participaram da sessão de julgamento os conselheiros: Paulo Henrique Silva Figueiredo, Marcos Antônio Nepomuceno Feitosa, Carmen Ferreira Saraiva (Suplente Convocada), Rogério Aparecido Gil, Maria Lúcia Miceli, Gustavo Guimarães Fonseca, Flávio Machado Vilhena Dias e Luiz Tadeu Matosinho Machado (Presidente).",ROGERIO APARECIDO GIL,11.094.546/0001-75,MULTIPLUS S.A.,2046.0,10.0,"107299730,60",5.0,8.0,20090824.0,8299799.0,ALPHAVILLE INDUSTRIAL,6455911.0,SP,6213.0,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS",parcial,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10120.730577/2014-41,Segunda Turma Ordinária da Quarta Câmara da Primeira Seção,Primeira Seção de Julgamento,12/06/2019,01/08/2019,1402-003.936,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso voluntário. (assinado digitalmente) Paulo Mateus Ciccone  Presidente e Relator Participaram da sessão de julgamento os conselheiros Marco Rogério Borges, Caio Cesar Nader Quintella, Evandro Correa Dias, Leonardo Luis Pagano Gonçalves, Murillo Lo Visco, Barbara Santos Guedes (Suplente Convocada), Junia Roberta Gouveia Sampaio e Paulo Mateus Ciccone (Presidente).",PAULO MATEUS CICCONE,03.380.763/0015-07,REFRESCOS BANDEIRANTES INDUSTRIA E COMERCIO LTDA,2062.0,5.0,"374860413,00",5.0,2.0,20070702.0,1122401.0,SETOR BARCELOS,75383270.0,GO,9625.0,FABRICAÇÃO DE BEBIDAS,provido,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10920.002020/2003-48,Segunda Turma Ordinária da Terceira Câmara da Primeira Seção,Primeira Seção de Julgamento,13/11/2019,02/12/2019,1302-004.166,"Vistos, relatados e discutidos os presentes autos. Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário, nos termos do relatório e voto da relatora. (assinado digitalmente) Luiz Tadeu Matosinho Machado - Presidente. (assinado digitalmente) Maria Lúcia Miceli - Relatora. Participaram da sessão de julgamento os conselheiros: Luiz Tadeu Matosinho Machado, Ricardo Marozzi Gregorio, Paulo Henrique Silva Figueiredo, Maria Lúcia Miceli, Flávio Machado Vilhena Dias, Breno do Carmo Moreira Vieira, Mauritania Elvira de Sousa Mendonça (Suplente Convocada) e Gustavo Guimarães da Fonseca.",MARIA LUCIA MICELI,86.047.198/0001-84,BUDDEMEYER S/A,2054.0,16.0,"64784445,99",5.0,2.0,19660830.0,1351100.0,CENTRO,89280901.0,SC,8311.0,FABRICAÇÃO DE PRODUTOS TÊXTEIS,negado,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
